text,date
"⚠️ Time for Truth ⚠️
1. Another distraction. 
2. What is being hidden when the latest distraction is deployed?
3. Don't take the bait. Wait for it.
4. They NEED you fighting eachother.
5. You're being played.
6. Reread number 2.
#freeyourmind #dividedwefall #unity #USA",2023-03-31 01:24:10+00:00
"Here's your distraction USA, and it's a sad truth that most Americans deserve what's coming.  Dollar under threat, economy is in the tank, world laughs at USA, leaders making laws to take away internet freedoms, and these leaders won't feel the pain like you will.",2023-03-31 01:23:22+00:00
"SHOCK Fox News email leak: Telling the truth ""has to stop"" https://t.co/uF93raSxFo There you see it again Fox, Trump etc. lying, lying and cheating. Anyone who believes that also believes in Santa Claus. @GOP #Republicans #Trump #MAGA #USA",2023-03-31 01:01:29+00:00
"“A man can never be a woman, and a woman can never be a man.” - @BrandonMShow 

#flashpoint #america #truth #freedom #usa #revival",2023-03-31 00:47:12+00:00
"“God has equipped us with the things that we need.” - Rick Green @PatriotAcademy 

#flashpoint #america #truth #freedom #usa #revival #RickGreen",2023-03-31 00:37:46+00:00
"“It’s so important to saturate yourself in God’s Word.” - Rick Green @PatriotAcademy 

#RickGreen #flashpoint #america #truth #freedom #usa #revival",2023-03-31 00:37:18+00:00
"An official statement and an incendiary, all-caps post on Truth Social, Trump's own social media platform, marked the former president's quick reaction to the news that the Manhattan grand jury looking at the Stormy Daniels case had voted to indict him
https://t.co/blEP2isw8w",2023-03-31 00:31:24+00:00
"“When you reject God, you reject the image that you bare.” - @RobMcCoyus

#flashpoint #america #truth #freedom #usa #revival #RobMcCoy",2023-03-31 00:27:37+00:00
"The Truth Central with Dr. Jerome Corsi is now available on Podcast Addict
Check it out

#podcast #JeromeCorsi #politics #news #ideas #economy #health #investing #banks #finance #crypto #worldnews #US #USA https://t.co/0dvsOqGx6G",2023-03-31 00:17:02+00:00
"The Truth Central with Dr. Jerome Corsi is now available on Podcast Addict
Check it out

#podcast #JeromeCorsi #politics #news #ideas #economy #health #investing #banks #finance #crypto #worldnews #US #USA https://t.co/D0P1ihwsLS",2023-03-31 00:17:02+00:00
"“Trump is anti fragile.” - @robmccoyus 

#flashpoint #america #truth #freedom #usa #revival #RobMcCoy",2023-03-31 00:14:16+00:00
"#ولي_العهد
#USA #السعودية #ناصرباصم #NASSERBASAM 
#ArmyUSA 
I will not be as him in🇷🇺🇷🇺even🇷🇺 they lie about him and many things about……we know and knew the truth with evidences but we know who with you🇷🇺🇷🇺in the USA🇺🇸",2023-03-30 23:50:12+00:00
The Fulcking truth! #USA #Trump https://t.co/saY63DknjL,2023-03-30 23:32:40+00:00
"The scum of the century (one of them, the other one is Abiy) just got indicted by the New York Manhattan Grand Jury. FINALLY! 

This is the USA, truth always prevails!
Former President Trump indicted by NY grand jury https://t.co/oQT2dZkdwh",2023-03-30 23:29:32+00:00
"Truth Social 
“THIS IS AN ATTACK ON OUR COUNTRY THE LIKES OF WHICH HAS NEVER BEEN SEEN BEFORE. IT IS LIKEWISE A CONTINUING ATTACK ON OUR ONCE FREE AND FAIR ELECTIONS. THE USA IS NOW A THIRD WORLD NATION, A NATION IN SERIOUS DECLINE. SO SAD!” Trump said.",2023-03-30 23:28:16+00:00
Pissing me off the crazies are attacking David Packman for telling the truth about Thoughts an Prayers in the Nashville shooting..Mostly attacking his being a Jew..Almost half the USA are off their rockers and brainwashed cult lovers...,2023-03-30 23:15:37+00:00
"Lock him up, lock him up, lock him up;

Donald Trump indicted by Manhattan grand jury

https://t.co/YXk1QnNp7W
#Justice #USA #TrumpArrest #TrumpIndictment #TrumpForPrison #crime #truth",2023-03-30 23:04:13+00:00
"WELL I GUESS THE TRUTH IS HIDING BEYOND THE WALLS OF THE USA
THIS IS EXCITING, DON'T HAVE TO LISTEN TO ANYTHING YOU SAY",2023-03-30 23:01:21+00:00
"What a very sad day here in the USA! A left leaning Soros funded DA Alvin Bragg is indicting a previous POTUS for political purposes, not fact and not truth! WE PATRIOTS ARE SICK OF IT!!! If this government wants a war, they will get one!! DemoRATs have cheated in elections!",2023-03-30 22:50:38+00:00
"Trump on Truth Social 

“THIS IS AN ATTACK ON OUR COUNTRY…THE USA IS NOW A THIRD WORLD COUNTRY” https://t.co/WS19nzg0XI",2023-03-30 22:45:48+00:00
"The United States of America is a corrupt clown world👈
 
There is a reason the world outside of the collapsing Collect West is running away from the USA and into the arms of China and Russia👈👈👈
 --- like this statement or not --- it is the truth",2023-03-30 22:41:41+00:00
"I know everyone worries about nuclear war, especially with the horrific actions our government in the USA is taking against other countries, but the truth is our government's actions at home are absolutely ensuring that Americans are marked for genocide. Either way, we're dead.",2023-03-30 22:36:40+00:00
#Hellas #Greece #truth trying to #steal our inheritance from #greeks lying &amp;suppressing our #natural #resources all Greeks need to hear this! EU is a #fraud created by the #USA to steal from us! #corrupt #politicians  https://t.co/7pKSIl3fq5,2023-03-30 22:31:26+00:00
"What is Woke?
 #woke #truth #trump #wakeup #love #staywoke #hiphop #redpill #rap #awakening #spirituality #blacklivesmatter #spiritualawakening #freedom #memes #truthseeker #america #newworldorder #wokeaf #maga #consciousness #blm #meme #nwo #nyc #usa #life #illuminati #knowledge https://t.co/NE95Ptf4Fm",2023-03-30 22:15:06+00:00
"Tomorrow we break down the Trump indictment. Clearly the numbers we discussed here have a part. Anything to stop him. The Radicals out there don’t want truth, they want to destroy everything.
Listen now. Available everywhere!

https://t.co/lCKiWGSZSv

#TrumpIndictment #USA #Trump https://t.co/mJqUMfLBDs",2023-03-30 22:12:51+00:00
The Best President in the USA has been indicted over a damn porn star.  She should stand up and tell the truth.,2023-03-30 22:12:10+00:00
The TRUTH  is out there. Even if the USA is not  ready for it.. https://t.co/P61uOer413,2023-03-30 21:55:06+00:00
"So it went from him, to that man, then to the hoe, not with camp funds, let’s see hw they spin this one for dear life. Meanwhile those fkers do worse daily, it’s all abt the real truth! He can win! &amp; save the USA!",2023-03-30 21:54:17+00:00
"My daughter Audrey and I have never been to Indonesia. 

Please see the screen shot below, it is an evil #Google Spy in Indonesia illegally spying on our #Gmails.

https://t.co/nIU9pKw6Fp

#twitter #maga #kag #aoc #truth #gop #dnc #rnc #biden #trump #twitterfiles #HeyGoogle",2023-03-30 21:40:01+00:00
U CANNOT INDICT A SITTING PRESIDENT SO NOW THE TRUTH COMES OUT TRUMP IS AND HAS ALWAYS BEEN THE COMMANDER IN CHIEF OF THE USA! https://t.co/Hp3gefYjcT,2023-03-30 21:38:03+00:00
"Jeffrey Sachs is a pretty smart fellow.
Adviser to multiple former Russian presidents and a former Ukrainian president.
Says we are being lied to.
The war is between USA and Russia.
______________
Made me remember the good old days when there was still some truth in journalism.",2023-03-30 21:18:34+00:00
"If you enjoyed this article, then please repost/share with others.

Follow AFNN:
Truth Social: @AFNN_USA
Facebook: https://t.co/HOZsoT1AUD
Telegram: https://t.co/2QCWA9oJWY
Twitter: https://t.co/u9ybyY2yAn
GETTR: https://t.co/8UQYeIG80n
CloutH...
https://t.co/F6qdesI2Yv",2023-03-30 21:06:34+00:00
"THANK YOU ALL FOR INFORMING THE PEOPLE PEOPLE WITH THE TRUTH.YES P. TRUMP HAVE TO BE USA PRESIDENT &amp;THE WORLD PEACE. EVEDENCE SHOWS P.TRUMP MADE MASSIVE PROGRESS GAINS FOR USA &amp;THE WORLD.WE HAVE TO STAND WITH P.TRUMP&amp;WE CAN'T LET BRAGG INDITE P.TRUMP. 
https://t.co/CpNa39O8Wt",2023-03-30 21:05:14+00:00
"If you enjoyed this article, then please repost/share with others.

Follow AFNN:
Truth Social: @AFNN_USA
Facebook: https://t.co/HOZsoT1AUD
Telegram: https://t.co/2QCWA9oJWY
Twitter: https://t.co/u9ybyY2yAn
GETTR: https://t.co/8UQYeIG80n
CloutH...
https://t.co/DHArgp2lrM",2023-03-30 21:01:06+00:00
"""Freedom of speech until the speech is truth""

Killed: 1,000,000
sanctions:0
arrests: 0
banned athletes:0
ICC arrest warrant: 0

#Iraq20YearsOn #Bush #USA #NATO #Iraq https://t.co/o7PvKTm2LM",2023-03-30 20:57:07+00:00
"#ghettolife #thuglife #crime #jail #BLM #USA #america #race #conspiracy #illuminati #music
#label #rap #hiphop #truth #knowledge #reality #rock #jazz #heavymetal #alternative #indieartist #mixtape
Check out ""Calling U All Out..."" by Blue Turban Stone - https://t.co/UrJ0lfDtGd https://t.co/4KWcuR620Z",2023-03-30 20:48:53+00:00
"#ghettolife #thuglife #crime #jail #BLM #USA #america #race #conspiracy #illuminati #music
#label #rap #hiphop #truth #knowledge #reality #rock #jazz #heavymetal #alternative #indieartist #mixtape
Check out ""Calling U All Out..."" by Blue Turban Stone - https://t.co/UrJ0lfDtGd",2023-03-30 20:47:07+00:00
"📣#WeThePeople 📣
WILL BE CHEERING &amp; THANKING OUR GOD🙏 FOR HEARING OUR PRAYERS TO SAVE OUR GOD GIVEN RIGHTS🙏 
Tomorrow everyone will know the “EVIL” that the GOOD PEOPLE HAVE BEEN FIGHTING AGAINST‼️🇺🇸🇺🇸🇺🇸
#USA🇺🇸
This is where you will find the TRUTH!
https://t.co/ytOsHUnHie",2023-03-30 20:36:25+00:00
"Donald John Trump, (the so called former president of the USA), on his Truth Social (more fittingly LIES SOCIAL) just called out an African American journalist a BLOWHARD!! You all still believe this DJT still has the temperament to hold the Nuclear Codes???? NAH!!",2023-03-30 20:24:33+00:00
"Where will it End, Sir

Who's Ready for the Truth..

Certainly not me..
It's too Brutal..

But here goes..

It will end with the USA sneak attack

Which Russia will Repel

And in a Massive Retaliation 

Russia will delete the USA in 28 minutes!

Gone.

https://t.co/O9JxWhk8nK",2023-03-30 20:12:19+00:00
"The Truth Central with Dr. Jerome Corsi is now available on IHeartRadio. 
Enjoy
#JeromeCorsi #podcast #US #USA #news #economy #investing #health #cryptocurrency #ideas #climatechangeagenda https://t.co/PCn9KRDl87",2023-03-30 20:04:03+00:00
"The Truth Central with Dr. Jerome Corsi is now available on IHeartRadio. 
Enjoy
#JeromeCorsi #podcast #US #USA #news #economy #investing #health #cryptocurrency #ideas #climatechangeagenda https://t.co/RNjxezpoVv",2023-03-30 20:04:03+00:00
The Truth About the Moors &amp; Sephardic Jews Who first Colonized USA And S... https://t.co/hQsY3JehpF via @YouTube,2023-03-30 20:01:55+00:00
"Senate Bill #686 is extremely concerning. It’s called the RESTRICT act. 

This isn’t to protect us from China. This is the USA weaponizing the internet against against its own citizens. This is an attempt at pushing us closer towards a dystopian ministry of truth.",2023-03-30 19:41:40+00:00
"Daily blast, live show hosts are a bunch of left wing net with calling former President Trump a circus show he was the president of USA show some respect your incompetence Biden is not doing anything about the school shootings. Tell the truth Woke hosts",2023-03-30 19:25:30+00:00
"https://t.co/H0W8p43H2O
SODOMITE BIDEN REGIME POLICIES COMPLICIT IN MURDER NOW! 

Winning the ""narrative war"" by sharing truth far and wide! 

Isaiah 62:10...lift up a standard for the people",2023-03-30 18:33:56+00:00
How much of it is true?! https://t.co/FQu1lPAzsm #USA #politics #truth,2023-03-30 18:29:26+00:00
"The truth about the #RESTRICTAct in ""comedy"" #1A #USA #TikTokBan
https://t.co/0HnKSNROE9",2023-03-30 17:37:12+00:00
"We shall not sit idly by while Truth &amp; Justice are under attack by the election fraud deniers.

https://t.co/kHZzFqG6j5
https://t.co/CfVbLr2FjW

#family #Religions #justice #society #familymember #YoelFriedman #JoeBiden #USA #Chinese  #ChineseCommunistParty #FBI https://t.co/8tYp4cxWPn",2023-03-30 17:25:23+00:00
"#OtherSideofTheWar(#Ukraine,the hidden truth(Italian with English subtitles https://t.co/rEiCt3cUlU #Riga #Vilnius #Lviv #USA #NorthDakota #Montana #Guam #Charlotte #Sydney #Melbourne #Toronto #Korea #Japan #China #India #Ireland #canada #Atlanta #LUnionMoujik #UkraineLeBrasDeFer",2023-03-30 17:10:19+00:00
"If you enjoyed this article, then please repost/share with others.

Follow AFNN:
Truth Social: @AFNN_USA
Facebook: https://t.co/HOZsoT1AUD
Telegram: https://t.co/2QCWA9oJWY
Twitter: https://t.co/u9ybyY2yAn
GETTR: https://t.co/8UQYeIG80n
CloutH...
https://t.co/K4DqkNmuI3",2023-03-30 17:02:20+00:00
Truth why the USA Government is a mess fractured is many different puppets in government from the Vatican then Israel has puppets &amp; puppets from the EU &amp; also puppets from the Royal Family of England which some pretend to be loyal to the Vatican all fighting for power over the US,2023-03-30 16:52:53+00:00
"*** This is very Important concerning loss of privacy ***

US SB 686: Real-World Ministry of Truth Being Established in the Once-Great USA https://t.co/M8NLi4QPnm",2023-03-30 16:32:37+00:00
Where's all the Ukraine money going? This person can help find the truth https://t.co/5FnUPyjGC7 #FoxNews #Ukraina #Ukraine #Russia #Corruption #Corrupcion #USA #BidenDestroysAmerica #ukranianArmy,2023-03-30 16:14:50+00:00
"Bitter..... Truth 🥺Unfortunately, Pakistan is still a subsidiary state of USA.....🙏🙏

https://t.co/TLZoLxEsFf",2023-03-30 16:09:06+00:00
"Funny how “it’s all a lie” yet they just freed Jacob Chansley, the “Q Anon Shaman” #freejacobchansley #MAGA @CNN still believe we can’t watch a video and see the truth for ourselves?? #j6 now let’s jail these fools for false arrest, conspiracy and for being traitors to the USA",2023-03-30 16:04:30+00:00
"I’m just curious when will the American people see the truth that the war in the USA has started. They poison our water, food, air. They control our weather. The caused all these storms and tornadoes. They push for the death shots that cure nothing! The attack our children daily!",2023-03-30 15:59:13+00:00
"If you want a glimpse of the TRUTH, must read.
USA did it, Germany lying to protect the lie. 
https://t.co/hKUrnJS7Y6",2023-03-30 15:39:16+00:00
"How many people is Google illegally spying on? 

Why is the USA government not stopping #Google ?

See the indisputable evidence at:
https://t.co/xNlys9GKxc 

 #twitter #maga #kag #aoc #truth #gop #dnc #rnc #biden #trump #TwitterFiles #HeyGoogle #Blogger #Gmail #Chrome #GotoTom2 https://t.co/clUaMs5gax",2023-03-30 15:27:31+00:00
if you're an atheist would you lie to someone if they asked you if you are.. if you're a christian would you lie to someone if they asked if you are.. asking for a friend.. tell the truth #USA,2023-03-30 15:27:25+00:00
"While USA debates the idea of banning #TikTok, it's worth mentioning there are lots of banned online services in #China, including #Wikipedia, #YouTube &amp; #Twitter.

Why, because authoritarian countries, can't risk their peoplr being exposed to anything even resembling truth. https://t.co/2JJc6USFxO",2023-03-30 14:42:09+00:00
"The USA is in a battle for its sole, if the people don't wake up and see the truth, we lose.",2023-03-30 13:59:05+00:00
"People who hate SHALL NOT BE INFRINGED cherry pick statistics

The truth is that that homicide rate in the USA is amongst the lowest in the world

If guns made our society more dangerous, countries with more guns would have more homicide

Very provably, that simply isn't the case https://t.co/7weAYC58R4",2023-03-30 13:50:41+00:00
DOES TRUMP RESPECTS PUTIN? https://t.co/8D9g1UaShN via @YouTube #truth #wakeup #USA,2023-03-30 13:50:24+00:00
